,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,label
53,8.0,10.0,11.0,13.0,9.0,11.0,10.0,8.0,0.26288821046873584
54,9.0,7.0,10.0,9.0,10.0,13.0,12.0,9.0,0.22695582358748745
55,9.0,5.0,5.0,6.0,2.0,6.0,5.0,3.0,0.10495937433039686
56,5.0,8.0,12.0,7.0,11.0,7.0,4.0,7.0,0.1825566376836376
57,7.0,7.0,8.0,6.0,12.0,6.0,3.0,3.0,0.13897380286379254
58,19.0,18.0,17.0,20.0,18.0,17.0,11.0,17.0,0.41289007059437016
59,15.0,13.0,16.0,14.0,8.0,14.0,9.0,14.0,0.33788774187303977
60,7.0,7.0,10.0,6.0,9.0,13.0,8.0,18.0,0.20724454393569464
61,2.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,0.04207109417509237
62,13.0,7.0,8.0,6.0,10.0,9.0,6.0,9.0,0.2040308768240276
63,13.0,16.0,10.0,5.0,4.0,10.0,11.0,9.0,0.20765588926945625
64,11.0,4.0,2.0,5.0,4.0,7.0,5.0,3.0,0.12547256236463694
65,7.0,15.0,9.0,8.0,13.0,8.0,12.0,12.0,0.2929132063255788
66,10.0,9.0,8.0,10.0,13.0,9.0,13.0,13.0,0.3141351031828239
67,13.0,17.0,14.0,12.0,13.0,19.0,16.0,16.0,0.34691822977259196
68,14.0,17.0,14.0,8.0,11.0,14.0,13.0,12.0,0.3290328394174421
69,7.0,19.0,16.0,15.0,14.0,18.0,15.0,11.0,0.3430980213947962
70,16.0,14.0,23.0,17.0,14.0,14.0,16.0,20.0,0.3817014155039009
71,16.0,16.0,15.0,15.0,19.0,14.0,19.0,19.0,0.4197615964031424
72,5.0,8.0,2.0,3.0,6.0,2.0,6.0,3.0,0.10964905704217724
73,24.0,17.0,27.0,18.0,20.0,22.0,22.0,27.0,0.5644341995751557
74,19.0,15.0,17.0,21.0,14.0,14.0,15.0,15.0,0.3969342266857005
75,1.0,6.0,4.0,4.0,4.0,6.0,1.0,1.0,0.10274883618843432
76,18.0,10.0,8.0,9.0,13.0,18.0,16.0,17.0,0.3408452450216407
77,13.0,8.0,8.0,11.0,11.0,14.0,9.0,8.0,0.3010523172153021
78,17.0,9.0,14.0,12.0,16.0,8.0,8.0,6.0,0.34528967572097724
79,7.0,9.0,12.0,9.0,10.0,9.0,7.0,12.0,0.26157765291637386
80,2.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.04158018852632783
81,6.0,5.0,5.0,8.0,2.0,15.0,5.0,9.0,0.19857403698349185
82,0.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,0.018895964731499543
83,9.0,8.0,11.0,8.0,5.0,7.0,10.0,6.0,0.18834181476814865
84,3.0,4.0,6.0,6.0,1.0,2.0,3.0,9.0,0.11590874147052667
85,18.0,18.0,18.0,15.0,23.0,19.0,19.0,19.0,0.4454911827021583
86,0.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,0.03250609543289721
87,15.0,20.0,21.0,16.0,20.0,15.0,17.0,16.0,0.46474841670123296
88,5.0,5.0,4.0,6.0,5.0,8.0,7.0,9.0,0.13750296678164192
89,18.0,14.0,22.0,23.0,25.0,24.0,15.0,21.0,0.522541181387529
90,13.0,18.0,15.0,11.0,17.0,19.0,15.0,15.0,0.3700474479304897
91,14.0,12.0,18.0,19.0,11.0,12.0,12.0,12.0,0.3031655896685874
92,17.0,15.0,11.0,13.0,11.0,17.0,11.0,16.0,0.3319061954003885
93,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,0.05705640591788544
94,15.0,19.0,13.0,13.0,19.0,10.0,16.0,13.0,0.34229154390092753
95,6.0,2.0,7.0,8.0,5.0,6.0,5.0,10.0,0.15617463912218116
96,14.0,21.0,16.0,11.0,16.0,10.0,14.0,16.0,0.3712627258028536
97,17.0,8.0,16.0,13.0,13.0,14.0,15.0,17.0,0.31843882837864684
98,1.0,4.0,3.0,6.0,6.0,4.0,4.0,2.0,0.09970855657657957
99,16.0,11.0,20.0,20.0,17.0,25.0,17.0,23.0,0.4437288400320583
100,15.0,23.0,19.0,14.0,15.0,15.0,17.0,14.0,0.3968244361893968
101,10.0,9.0,14.0,10.0,4.0,11.0,7.0,7.0,0.2292847267487137
102,6.0,7.0,9.0,2.0,2.0,9.0,10.0,7.0,0.17688900667747415
103,16.0,14.0,15.0,18.0,12.0,16.0,9.0,12.0,0.3686850559004445
104,10.0,13.0,12.0,12.0,12.0,11.0,7.0,15.0,0.2868173048983584
105,13.0,13.0,14.0,15.0,9.0,12.0,16.0,17.0,0.3409819550030277
106,10.0,15.0,12.0,12.0,9.0,15.0,12.0,12.0,0.25782841859335304
107,4.0,3.0,3.0,4.0,4.0,2.0,3.0,7.0,0.09741434045820964
108,4.0,10.0,7.0,3.0,6.0,6.0,6.0,6.0,0.16986021170726245
109,11.0,15.0,13.0,22.0,18.0,12.0,16.0,16.0,0.3421791277290424
110,6.0,6.0,7.0,5.0,7.0,10.0,5.0,4.0,0.17684660832274215
111,0.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,0.05066837687533987
112,12.0,13.0,8.0,8.0,13.0,17.0,13.0,14.0,0.29818935436970506
113,12.0,10.0,9.0,12.0,6.0,10.0,7.0,5.0,0.21587428733080105
114,20.0,21.0,24.0,18.0,26.0,25.0,25.0,18.0,0.5416577361504218
115,28.0,22.0,23.0,27.0,23.0,24.0,23.0,21.0,0.6030846013314312
116,8.0,3.0,5.0,6.0,5.0,3.0,7.0,4.0,0.15228903969419416
117,13.0,12.0,12.0,11.0,13.0,12.0,14.0,10.0,0.3115887438577754
118,8.0,9.0,9.0,10.0,5.0,5.0,10.0,8.0,0.20038581621055515
119,5.0,8.0,4.0,3.0,4.0,2.0,3.0,4.0,0.11555320646107868
120,7.0,8.0,4.0,5.0,11.0,8.0,7.0,11.0,0.2129245925499597
121,13.0,10.0,13.0,8.0,8.0,11.0,13.0,11.0,0.2767734869242345
122,14.0,11.0,10.0,12.0,11.0,19.0,13.0,12.0,0.3008872039230853
123,0.0,5.0,9.0,9.0,8.0,5.0,6.0,7.0,0.14812564829162414
124,4.0,7.0,10.0,11.0,6.0,11.0,7.0,5.0,0.1778646825147359
125,22.0,15.0,19.0,25.0,19.0,20.0,20.0,26.0,0.5269349925673276
126,22.0,29.0,21.0,28.0,28.0,23.0,24.0,30.0,0.6186065973048185
127,15.0,13.0,13.0,23.0,17.0,13.0,13.0,17.0,0.3622186363929904
128,11.0,15.0,5.0,15.0,11.0,12.0,13.0,11.0,0.2926923839397209
129,4.0,10.0,4.0,9.0,8.0,6.0,9.0,7.0,0.15126910155600493
130,16.0,15.0,20.0,15.0,14.0,18.0,17.0,13.0,0.35888255850682776
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056709752625250295
132,10.0,15.0,6.0,8.0,8.0,14.0,13.0,16.0,0.2791337562110012
133,22.0,11.0,20.0,23.0,20.0,19.0,19.0,21.0,0.4681071425574082
134,11.0,10.0,15.0,12.0,8.0,9.0,9.0,10.0,0.2597093871196845
135,10.0,4.0,7.0,11.0,10.0,5.0,5.0,13.0,0.2500579546488891
136,4.0,5.0,3.0,7.0,7.0,1.0,3.0,2.0,0.10107289636746902
137,12.0,10.0,14.0,15.0,11.0,15.0,17.0,19.0,0.35943589603760845
138,13.0,15.0,18.0,20.0,16.0,13.0,17.0,15.0,0.45893026592807
139,14.0,18.0,13.0,12.0,17.0,18.0,10.0,14.0,0.3053730103583148
140,23.0,31.0,26.0,30.0,21.0,26.0,22.0,27.0,0.6506008096341558
141,12.0,6.0,10.0,8.0,10.0,10.0,14.0,10.0,0.26616348754678715
142,23.0,15.0,23.0,18.0,17.0,15.0,21.0,20.0,0.4702568492410623
143,7.0,18.0,17.0,13.0,15.0,11.0,9.0,7.0,0.3189109945283023
144,2.0,2.0,0.0,3.0,2.0,4.0,2.0,1.0,0.056577413672480835
145,10.0,6.0,6.0,4.0,7.0,9.0,6.0,4.0,0.1976062171035264
146,17.0,15.0,14.0,19.0,15.0,10.0,14.0,17.0,0.38474832757543537
147,4.0,2.0,4.0,7.0,5.0,7.0,3.0,5.0,0.1512404589147664
148,11.0,10.0,10.0,10.0,19.0,13.0,14.0,17.0,0.3881890455646997
149,25.0,24.0,24.0,28.0,31.0,31.0,34.0,33.0,0.7199021821769106
150,4.0,6.0,4.0,2.0,4.0,4.0,0.0,4.0,0.1132539472115632
151,12.0,6.0,7.0,10.0,5.0,8.0,8.0,13.0,0.21713696115011555
152,14.0,14.0,14.0,9.0,12.0,19.0,13.0,15.0,0.3627098680635255
153,8.0,8.0,10.0,8.0,8.0,10.0,11.0,9.0,0.17704327897364794
154,13.0,16.0,17.0,14.0,14.0,12.0,23.0,20.0,0.4277032499074397
155,1.0,7.0,3.0,5.0,5.0,1.0,2.0,1.0,0.056485764742842615
156,15.0,23.0,22.0,17.0,20.0,15.0,23.0,21.0,0.4876908416094762
157,23.0,19.0,16.0,22.0,22.0,22.0,19.0,22.0,0.5876496863956665
158,8.0,3.0,7.0,4.0,3.0,5.0,5.0,2.0,0.0936447193454526
159,14.0,19.0,16.0,20.0,13.0,13.0,18.0,18.0,0.4390192795548218
160,25.0,24.0,23.0,27.0,23.0,24.0,23.0,22.0,0.593252996168536
161,8.0,8.0,5.0,8.0,6.0,7.0,7.0,8.0,0.20995691814053716
162,6.0,1.0,6.0,3.0,1.0,5.0,2.0,2.0,0.09675953722097803
163,6.0,4.0,0.0,3.0,5.0,4.0,2.0,2.0,0.1001238712739685
164,9.0,9.0,6.0,13.0,9.0,13.0,8.0,16.0,0.2366805776968316
165,16.0,13.0,18.0,14.0,12.0,11.0,15.0,12.0,0.2898202870473513
166,20.0,20.0,14.0,19.0,21.0,22.0,26.0,32.0,0.5013525577777143
167,6.0,16.0,5.0,14.0,11.0,7.0,7.0,8.0,0.2082148102941849
168,9.0,10.0,13.0,16.0,8.0,12.0,12.0,11.0,0.3098503038455152
169,17.0,19.0,15.0,18.0,17.0,18.0,13.0,21.0,0.4043943292609855
170,16.0,22.0,22.0,18.0,18.0,15.0,16.0,9.0,0.43618873747243797
171,4.0,7.0,7.0,8.0,4.0,5.0,8.0,9.0,0.16578382345897374
172,4.0,4.0,4.0,7.0,8.0,9.0,5.0,6.0,0.12216142818471455
173,20.0,16.0,13.0,16.0,23.0,22.0,15.0,9.0,0.4077737873756204
174,18.0,24.0,23.0,15.0,24.0,20.0,25.0,14.0,0.4830340700303388
175,10.0,9.0,13.0,15.0,14.0,17.0,14.0,13.0,0.3277736453400197
176,15.0,18.0,15.0,13.0,17.0,10.0,17.0,19.0,0.3981553285969533
177,24.0,23.0,22.0,20.0,21.0,24.0,28.0,19.0,0.5239472893947812
178,20.0,22.0,19.0,19.0,19.0,19.0,20.0,20.0,0.5081916340520003
179,19.0,26.0,20.0,17.0,22.0,19.0,21.0,15.0,0.4830471549794639
180,4.0,8.0,4.0,4.0,5.0,4.0,8.0,6.0,0.11824255846394535
181,16.0,14.0,16.0,17.0,15.0,12.0,16.0,17.0,0.3740701009611889
182,26.0,25.0,24.0,19.0,22.0,23.0,17.0,25.0,0.5626878505628164
183,12.0,8.0,15.0,14.0,10.0,8.0,11.0,12.0,0.2674325686338908
184,7.0,11.0,9.0,12.0,7.0,14.0,12.0,14.0,0.2884457420188168
185,9.0,10.0,9.0,10.0,11.0,6.0,11.0,12.0,0.24570150387410594
186,10.0,9.0,11.0,18.0,11.0,7.0,14.0,12.0,0.286289059212212
187,11.0,12.0,9.0,14.0,11.0,12.0,13.0,11.0,0.29953139419248404
188,8.0,8.0,6.0,12.0,6.0,9.0,7.0,8.0,0.21102487035782774
189,15.0,19.0,12.0,10.0,13.0,13.0,7.0,17.0,0.349100201435566
190,15.0,13.0,22.0,18.0,16.0,19.0,19.0,16.0,0.4484932585133609
191,6.0,13.0,11.0,9.0,5.0,9.0,8.0,12.0,0.2127811514731777
192,21.0,17.0,15.0,16.0,18.0,17.0,14.0,13.0,0.3589433319517877
193,25.0,20.0,22.0,20.0,21.0,24.0,30.0,25.0,0.5793637708689815
194,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.04803396505986162
195,12.0,12.0,10.0,8.0,9.0,10.0,5.0,11.0,0.2351462564588415
196,4.0,3.0,4.0,3.0,3.0,1.0,3.0,7.0,0.08753986992398985
197,14.0,14.0,17.0,12.0,10.0,6.0,15.0,13.0,0.34401010253709496
198,6.0,5.0,6.0,1.0,4.0,5.0,4.0,10.0,0.15632028896034214
199,4.0,4.0,7.0,1.0,1.0,5.0,7.0,4.0,0.08921828100680962
200,11.0,14.0,10.0,11.0,18.0,10.0,14.0,10.0,0.33431532694550875
201,12.0,10.0,17.0,8.0,14.0,12.0,16.0,11.0,0.3156309032644751
202,12.0,4.0,7.0,3.0,6.0,5.0,6.0,6.0,0.1583147498083369
203,14.0,12.0,13.0,10.0,14.0,15.0,7.0,14.0,0.34939587654833426
204,14.0,8.0,5.0,7.0,8.0,9.0,14.0,10.0,0.2725902067019291
205,11.0,13.0,6.0,10.0,11.0,8.0,7.0,3.0,0.2336788743025376
206,25.0,23.0,29.0,29.0,29.0,25.0,25.0,22.0,0.6390878728918591
207,5.0,5.0,5.0,5.0,3.0,5.0,8.0,1.0,0.11449730722061136
208,18.0,18.0,15.0,25.0,17.0,21.0,22.0,19.0,0.4541914791643907
209,6.0,5.0,10.0,4.0,6.0,8.0,5.0,5.0,0.1201987315451538
210,2.0,4.0,3.0,2.0,2.0,1.0,8.0,3.0,0.09807399808650348
211,8.0,14.0,9.0,13.0,10.0,11.0,14.0,11.0,0.2816982422943778
212,19.0,20.0,17.0,20.0,24.0,21.0,19.0,27.0,0.5016413547483367
213,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.030114263057488582
214,11.0,11.0,8.0,8.0,10.0,8.0,11.0,9.0,0.20539919627907946
215,4.0,12.0,6.0,7.0,8.0,8.0,10.0,10.0,0.2202845969806902
216,11.0,15.0,11.0,13.0,12.0,15.0,3.0,7.0,0.2547867278446173
217,17.0,13.0,11.0,17.0,20.0,12.0,18.0,19.0,0.3928230151994612
218,12.0,16.0,17.0,10.0,15.0,10.0,15.0,13.0,0.3446009048609807
219,16.0,19.0,15.0,14.0,12.0,17.0,19.0,14.0,0.39180128520543306
220,22.0,27.0,26.0,19.0,20.0,20.0,25.0,19.0,0.5554209108135697
221,5.0,10.0,4.0,4.0,5.0,5.0,5.0,4.0,0.16319326471975973
222,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.026519907157105626
223,5.0,4.0,1.0,6.0,4.0,4.0,3.0,3.0,0.07154843230459107
224,6.0,6.0,6.0,9.0,4.0,6.0,8.0,8.0,0.170642033862032
225,7.0,9.0,10.0,19.0,11.0,12.0,12.0,8.0,0.26638199211925834
226,12.0,3.0,12.0,11.0,15.0,15.0,11.0,15.0,0.2493853176489917
227,6.0,1.0,8.0,4.0,7.0,7.0,10.0,7.0,0.16358486644788864
228,4.0,4.0,6.0,3.0,5.0,7.0,7.0,8.0,0.10930383988175588
229,16.0,18.0,15.0,15.0,11.0,20.0,16.0,21.0,0.4278750729099429
230,17.0,19.0,15.0,12.0,14.0,15.0,22.0,11.0,0.3844895683723401
231,19.0,15.0,12.0,17.0,13.0,15.0,8.0,14.0,0.3858385586284822
232,18.0,10.0,16.0,15.0,16.0,15.0,11.0,12.0,0.38123786726862174
233,6.0,7.0,5.0,5.0,6.0,8.0,4.0,11.0,0.17328965768403887
234,5.0,4.0,9.0,4.0,5.0,6.0,7.0,5.0,0.13573175878961175
235,26.0,11.0,14.0,17.0,14.0,14.0,10.0,21.0,0.3607561796743165
236,13.0,15.0,14.0,12.0,11.0,10.0,15.0,17.0,0.35548402449203365
237,16.0,15.0,10.0,13.0,15.0,13.0,14.0,17.0,0.3584166884753809
238,18.0,17.0,12.0,14.0,15.0,16.0,13.0,16.0,0.3529256305458792
239,1.0,0.0,2.0,4.0,5.0,3.0,4.0,1.0,0.06934061277403135
240,14.0,13.0,12.0,15.0,13.0,16.0,15.0,16.0,0.3499827376408581
241,6.0,3.0,6.0,4.0,6.0,4.0,8.0,6.0,0.15531059490178822
242,13.0,20.0,11.0,15.0,13.0,14.0,12.0,12.0,0.34235103735746564
243,11.0,6.0,0.0,10.0,7.0,7.0,6.0,11.0,0.15773066288030702
244,16.0,14.0,11.0,14.0,24.0,13.0,13.0,16.0,0.4016993173672872
245,20.0,28.0,25.0,26.0,26.0,25.0,26.0,29.0,0.5880188193886737
246,1.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,0.06845775047812509
247,19.0,15.0,15.0,10.0,12.0,15.0,17.0,16.0,0.37833694395957934
248,1.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,0.10160266140128447
249,7.0,8.0,5.0,11.0,10.0,11.0,14.0,9.0,0.2508704139748078
250,5.0,13.0,9.0,5.0,6.0,10.0,8.0,7.0,0.2054202077229497
251,1.0,0.0,3.0,2.0,5.0,3.0,3.0,3.0,0.08757231212038702
252,35.0,35.0,34.0,39.0,34.0,35.0,33.0,33.0,0.8679179039162468
253,20.0,25.0,16.0,16.0,20.0,24.0,26.0,19.0,0.4995747112469339
254,6.0,2.0,6.0,4.0,12.0,6.0,3.0,6.0,0.14397797730284725
255,15.0,20.0,20.0,23.0,22.0,21.0,18.0,16.0,0.4650473680185973
256,5.0,7.0,6.0,9.0,7.0,6.0,8.0,11.0,0.18203889253745426
257,27.0,24.0,25.0,24.0,18.0,24.0,22.0,23.0,0.6078311435697573
258,6.0,16.0,17.0,12.0,11.0,10.0,11.0,10.0,0.29349190575096995
259,21.0,23.0,25.0,17.0,22.0,21.0,19.0,18.0,0.5146828099109173
260,15.0,15.0,11.0,17.0,16.0,11.0,13.0,12.0,0.350574887348537
261,3.0,5.0,4.0,2.0,6.0,1.0,1.0,1.0,0.07232669065475264
262,13.0,10.0,12.0,15.0,11.0,15.0,18.0,14.0,0.3387842128413969
263,24.0,26.0,31.0,27.0,26.0,24.0,26.0,29.0,0.6076418966400619
264,7.0,10.0,14.0,13.0,9.0,11.0,12.0,15.0,0.31053591706702965
265,13.0,9.0,11.0,12.0,8.0,9.0,9.0,8.0,0.22152603327148002
266,14.0,17.0,11.0,10.0,15.0,10.0,17.0,3.0,0.3188400588156545
267,22.0,25.0,21.0,27.0,25.0,22.0,31.0,25.0,0.6217558027493764
268,16.0,17.0,11.0,17.0,16.0,14.0,23.0,14.0,0.437890584428553
269,9.0,15.0,12.0,15.0,13.0,15.0,16.0,17.0,0.3576681301829209
270,8.0,1.0,4.0,4.0,6.0,9.0,4.0,12.0,0.12562174609499047
271,14.0,13.0,15.0,14.0,9.0,12.0,12.0,9.0,0.3422488410735558
272,27.0,23.0,20.0,14.0,13.0,16.0,16.0,20.0,0.4030893514409104
273,14.0,13.0,8.0,17.0,11.0,9.0,11.0,12.0,0.3235027059764717
274,3.0,2.0,1.0,5.0,8.0,5.0,5.0,5.0,0.10340475810863238
275,20.0,22.0,26.0,25.0,18.0,16.0,26.0,22.0,0.5523003368168775
276,15.0,15.0,13.0,20.0,10.0,18.0,16.0,12.0,0.320989214041747
277,23.0,25.0,21.0,23.0,25.0,20.0,21.0,25.0,0.5767331881410596
278,20.0,27.0,21.0,21.0,20.0,19.0,22.0,17.0,0.5411817604113117
279,12.0,13.0,17.0,10.0,8.0,13.0,17.0,12.0,0.2959340070256805
280,17.0,13.0,12.0,14.0,13.0,15.0,12.0,8.0,0.349193174093038
281,10.0,2.0,5.0,9.0,7.0,7.0,7.0,7.0,0.18158137698121546
282,3.0,5.0,10.0,7.0,11.0,6.0,5.0,6.0,0.18836366231164814
283,21.0,22.0,20.0,20.0,14.0,19.0,19.0,17.0,0.5105367835428012
284,22.0,20.0,21.0,24.0,22.0,20.0,17.0,20.0,0.4903278078401434
285,21.0,19.0,18.0,17.0,21.0,19.0,9.0,21.0,0.4513902870792361
286,7.0,4.0,3.0,4.0,4.0,7.0,6.0,1.0,0.09551265567263142
287,8.0,10.0,8.0,9.0,15.0,6.0,10.0,11.0,0.2472645346029836
288,10.0,13.0,10.0,9.0,16.0,11.0,11.0,13.0,0.29050899942417663
289,7.0,11.0,17.0,17.0,14.0,13.0,17.0,15.0,0.3163237092849059
290,9.0,10.0,10.0,9.0,9.0,18.0,8.0,8.0,0.2480597177866856
291,15.0,17.0,12.0,10.0,11.0,10.0,10.0,14.0,0.33988626854879084
292,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.02699506639117604
293,12.0,11.0,5.0,10.0,8.0,13.0,11.0,9.0,0.2840731060302296
294,11.0,18.0,16.0,14.0,12.0,18.0,18.0,14.0,0.35548805623210417
295,13.0,12.0,11.0,11.0,7.0,16.0,17.0,17.0,0.3278411690640144
296,11.0,14.0,13.0,12.0,12.0,15.0,13.0,9.0,0.3405134637647683
297,5.0,3.0,5.0,3.0,5.0,4.0,9.0,5.0,0.10310774967646462
298,2.0,1.0,4.0,4.0,2.0,3.0,0.0,2.0,0.07327492541255465
299,33.0,36.0,34.0,35.0,30.0,34.0,37.0,32.0,0.8355653955149035
300,5.0,4.0,3.0,4.0,8.0,5.0,7.0,3.0,0.1546358439092374
301,10.0,12.0,13.0,9.0,18.0,11.0,12.0,17.0,0.2850631623187796
302,7.0,14.0,8.0,11.0,8.0,12.0,9.0,14.0,0.2752179234681839
303,10.0,9.0,11.0,11.0,9.0,10.0,11.0,9.0,0.22957462498322875
304,7.0,5.0,7.0,12.0,7.0,6.0,6.0,2.0,0.17784356987642524
305,6.0,4.0,8.0,5.0,10.0,6.0,10.0,4.0,0.1765485568449081
306,13.0,15.0,12.0,15.0,17.0,7.0,12.0,15.0,0.3852789372320503
307,12.0,8.0,7.0,11.0,16.0,11.0,5.0,8.0,0.3023470507453873
308,19.0,17.0,25.0,20.0,17.0,24.0,20.0,17.0,0.476255149070194
309,8.0,7.0,3.0,10.0,5.0,12.0,12.0,12.0,0.231577848708605
310,7.0,5.0,5.0,8.0,4.0,6.0,9.0,4.0,0.16319266417879724
311,10.0,14.0,11.0,7.0,10.0,12.0,10.0,6.0,0.2277893810719921
312,11.0,13.0,16.0,7.0,14.0,9.0,12.0,13.0,0.3040307988316735
313,13.0,12.0,13.0,12.0,12.0,12.0,14.0,13.0,0.26936693300574543
314,10.0,18.0,14.0,11.0,12.0,13.0,10.0,9.0,0.3230348537595765
315,16.0,14.0,17.0,16.0,10.0,16.0,11.0,13.0,0.3822013654275889
316,15.0,11.0,25.0,24.0,22.0,22.0,17.0,14.0,0.4620568112102692
317,8.0,13.0,10.0,7.0,7.0,13.0,7.0,9.0,0.2227845276170892
318,16.0,11.0,10.0,12.0,10.0,13.0,16.0,8.0,0.3792368966785746
319,19.0,14.0,8.0,15.0,12.0,15.0,12.0,10.0,0.3920843976265509
320,17.0,14.0,15.0,15.0,17.0,15.0,11.0,14.0,0.3500363792303484
321,13.0,16.0,9.0,4.0,14.0,11.0,11.0,10.0,0.2455490206871081
322,38.0,36.0,38.0,35.0,35.0,38.0,34.0,33.0,0.9241262263427116
323,16.0,9.0,8.0,8.0,11.0,10.0,7.0,13.0,0.2615265867207225
